InvoiceNo,StockCode,Description,InvoiceDate,Quantity,UnitPrice,TotalSales,CustomerID,Country,InvoiceDateOnly,SalesYear,SalesMonth,YearMonth,DayOfWeek,InvoiceHour
536446,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,2010-12-01 12:15:00.000000 UTC,10,2.95,29.5,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,21156,RETROSPOT CHILDRENS APRON,2010-12-01 12:15:00.000000 UTC,3,1.95,5.85,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,84754,S/15 SILVER GLASS BAUBLES IN BAG,2010-12-01 12:15:00.000000 UTC,24,1.25,30.0,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,21891,TRADITIONAL WOODEN SKIPPING ROPE,2010-12-01 12:15:00.000000 UTC,2,1.25,2.5,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,16016,LARGE CHINESE STYLE SCISSOR,2010-12-01 12:15:00.000000 UTC,10,0.85,8.5,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,22618,COOKING SET RETROSPOT,2010-12-01 12:15:00.000000 UTC,2,9.95,19.9,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,85172,HYACINTH BULB T-LIGHT CANDLES,2010-12-01 12:15:00.000000 UTC,16,0.42,6.72,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2010-12-01 12:15:00.000000 UTC,6,2.55,15.3,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536446,22294,HEART FILIGREE DOVE  SMALL,2010-12-01 12:15:00.000000 UTC,24,1.25,30.0,15983,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,21484,CHICK GREY HOT WATER BOTTLE,2010-12-01 12:22:00.000000 UTC,8,3.45,27.6,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,21259,VICTORIAN SEWING BOX SMALL,2010-12-01 12:22:00.000000 UTC,2,5.95,11.9,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,21121,SET/10 RED POLKADOT PARTY CANDLES,2010-12-01 12:22:00.000000 UTC,24,1.25,30.0,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,22670,FRENCH WC SIGN BLUE METAL,2010-12-01 12:22:00.000000 UTC,12,1.25,15.0,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2010-12-01 12:22:00.000000 UTC,24,0.55,13.2,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,22926,IVORY GIANT GARDEN THERMOMETER,2010-12-01 12:22:00.000000 UTC,4,5.95,23.8,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,22925,BLUE GIANT GARDEN THERMOMETER,2010-12-01 12:22:00.000000 UTC,2,5.95,11.9,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,21485,RETROSPOT HEART HOT WATER BOTTLE,2010-12-01 12:22:00.000000 UTC,6,4.95,29.7,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,84879,ASSORTED COLOUR BIRD ORNAMENT,2010-12-01 12:22:00.000000 UTC,24,1.69,40.56,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,84849B,FAIRY SOAP SOAP HOLDER,2010-12-01 12:22:00.000000 UTC,12,1.69,20.28,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,22927,GREEN GIANT GARDEN THERMOMETER,2010-12-01 12:22:00.000000 UTC,2,5.95,11.9,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,21257,VICTORIAN SEWING BOX MEDIUM,2010-12-01 12:22:00.000000 UTC,2,7.95,15.9,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,84992,72 SWEETHEART FAIRY CAKE CASES,2010-12-01 12:22:00.000000 UTC,24,0.55,13.2,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536460,21586,KINGS CHOICE GIANT TUBE MATCHES,2010-12-01 12:22:00.000000 UTC,12,2.55,30.6,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536463,82552,WASHROOM METAL SIGN,2010-12-01 12:22:00.000000 UTC,12,1.45,17.4,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21584,RETROSPOT SMALL TUBE MATCHES,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22988,SOLDIERS EGG CUP,2010-12-01 12:23:00.000000 UTC,1,1.25,1.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22952,60 CAKE CASES VINTAGE CHRISTMAS,2010-12-01 12:23:00.000000 UTC,2,0.55,1.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22945,CHRISTMAS METAL TAGS ASSORTED,2010-12-01 12:23:00.000000 UTC,6,0.85,5.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21985,PACK OF 12 HEARTS DESIGN TISSUES,2010-12-01 12:23:00.000000 UTC,1,0.29,0.29,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21121,SET/10 RED POLKADOT PARTY CANDLES,2010-12-01 12:23:00.000000 UTC,1,1.25,1.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,85231B,CINAMMON SET OF 9 T-LIGHTS,2010-12-01 12:23:00.000000 UTC,3,0.85,2.55,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,90200D,PINK SWEETHEART BRACELET,2010-12-01 12:23:00.000000 UTC,3,4.25,12.75,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22603,CHRISTMAS RETROSPOT TREE WOOD,2010-12-01 12:23:00.000000 UTC,2,0.85,1.7,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22582,PACK OF 6 SWEETIE GIFT BOXES,2010-12-01 12:23:00.000000 UTC,1,2.55,2.55,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22333,RETROSPOT PARTY BAG + STICKER SET,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,48173C,DOORMAT BLACK FLOCK,2010-12-01 12:23:00.000000 UTC,1,7.95,7.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,85095,THREE CANVAS LUGGAGE TAGS,2010-12-01 12:23:00.000000 UTC,1,1.95,1.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21212,PACK OF 72 RETROSPOT CAKE CASES,2010-12-01 12:23:00.000000 UTC,1,0.55,0.55,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22759,SET OF 3 NOTEBOOKS IN PARCEL,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22866,HAND WARMER SCOTTY DOG DESIGN,2010-12-01 12:23:00.000000 UTC,1,2.1,2.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22312,OFFICE MUG WARMER POLKADOT,2010-12-01 12:23:00.000000 UTC,1,2.95,2.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22812,PACK 3 BOXES CHRISTMAS PANNETONE,2010-12-01 12:23:00.000000 UTC,6,1.95,11.7,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,2010-12-01 12:23:00.000000 UTC,1,1.25,1.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22082,RIBBON REEL STRIPES DESIGN,2010-12-01 12:23:00.000000 UTC,5,1.65,8.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,85231G,ORANGE SCENTED SET/9 T-LIGHTS,2010-12-01 12:23:00.000000 UTC,1,0.85,0.85,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22297,HEART IVORY TRELLIS SMALL,2010-12-01 12:23:00.000000 UTC,1,1.25,1.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22731,3D CHRISTMAS STAMPS STICKERS,2010-12-01 12:23:00.000000 UTC,2,1.25,2.5,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2010-12-01 12:23:00.000000 UTC,1,1.95,1.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22735,RIBBON REEL SOCKS AND MITTENS,2010-12-01 12:23:00.000000 UTC,2,1.65,3.3,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22945,CHRISTMAS METAL TAGS ASSORTED,2010-12-01 12:23:00.000000 UTC,6,0.85,5.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,85231B,CINAMMON SET OF 9 T-LIGHTS,2010-12-01 12:23:00.000000 UTC,2,0.85,1.7,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22809,SET OF 6 T-LIGHTS SANTA,2010-12-01 12:23:00.000000 UTC,1,2.95,2.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22744,MAKE YOUR OWN MONSOON CARD KIT,2010-12-01 12:23:00.000000 UTC,2,2.95,5.9,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22294,HEART FILIGREE DOVE  SMALL,2010-12-01 12:23:00.000000 UTC,1,1.25,1.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22619,SET OF 6 SOLDIER SKITTLES,2010-12-01 12:23:00.000000 UTC,1,3.75,3.75,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22557,PLASTERS IN TIN VINTAGE PAISLEY,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,90200C,BLUE SWEETHEART BRACELET,2010-12-01 12:23:00.000000 UTC,1,4.25,4.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21980,PACK OF 12 RED RETROSPOT TISSUES,2010-12-01 12:23:00.000000 UTC,1,0.29,0.29,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22197,SMALL POPCORN HOLDER,2010-12-01 12:23:00.000000 UTC,5,0.85,4.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21212,PACK OF 72 RETROSPOT CAKE CASES,2010-12-01 12:23:00.000000 UTC,2,0.55,1.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21992,VINTAGE PAISLEY STATIONERY SET,2010-12-01 12:23:00.000000 UTC,1,2.95,2.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21329,DINOSAURS  WRITING SET,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22866,HAND WARMER SCOTTY DOG DESIGN,2010-12-01 12:23:00.000000 UTC,1,2.1,2.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,10125,MINI FUNKY DESIGN TAPES,2010-12-01 12:23:00.000000 UTC,2,0.85,1.7,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21815,STAR  T-LIGHT HOLDER,2010-12-01 12:23:00.000000 UTC,1,1.45,1.45,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21992,VINTAGE PAISLEY STATIONERY SET,2010-12-01 12:23:00.000000 UTC,1,2.95,2.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,90200B,BLACK SWEETHEART BRACELET,2010-12-01 12:23:00.000000 UTC,2,4.25,8.5,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22197,SMALL POPCORN HOLDER,2010-12-01 12:23:00.000000 UTC,6,0.85,5.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22573,STAR WOODEN CHRISTMAS DECORATION,2010-12-01 12:23:00.000000 UTC,1,0.85,0.85,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22813,PACK 3 BOXES BIRD PANNETONE,2010-12-01 12:23:00.000000 UTC,2,1.95,3.9,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2010-12-01 12:23:00.000000 UTC,1,0.55,0.55,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,85099B,JUMBO BAG RED RETROSPOT,2010-12-01 12:23:00.000000 UTC,1,1.95,1.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22956,36 FOIL HEART CAKE CASES,2010-12-01 12:23:00.000000 UTC,1,2.1,2.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,85231G,ORANGE SCENTED SET/9 T-LIGHTS,2010-12-01 12:23:00.000000 UTC,5,0.85,4.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22386,JUMBO BAG PINK POLKADOT,2010-12-01 12:23:00.000000 UTC,1,1.95,1.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,2010-12-01 12:23:00.000000 UTC,3,1.65,4.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,2010-12-01 12:23:00.000000 UTC,1,0.85,0.85,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22866,HAND WARMER SCOTTY DOG DESIGN,2010-12-01 12:23:00.000000 UTC,1,2.1,2.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,90185C,BLACK DIAMANTE EXPANDABLE RING,2010-12-01 12:23:00.000000 UTC,2,4.25,8.5,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22737,RIBBON REEL CHRISTMAS PRESENT,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21816,CHRISTMAS TREE T-LIGHT HOLDER,2010-12-01 12:23:00.000000 UTC,2,1.45,2.9,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21814,HEART T-LIGHT HOLDER,2010-12-01 12:23:00.000000 UTC,2,1.45,2.9,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22585,PACK OF 6 BIRDY GIFT TAGS,2010-12-01 12:23:00.000000 UTC,3,1.25,3.75,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21328,BALLOONS  WRITING SET,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,2010-12-01 12:23:00.000000 UTC,2,1.65,3.3,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2010-12-01 12:23:00.000000 UTC,1,2.95,2.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21327,SKULLS WRITING SET,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22960,JAM MAKING SET WITH JARS,2010-12-01 12:23:00.000000 UTC,1,4.25,4.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,72818,CHRISTMAS DECOUPAGE CANDLE,2010-12-01 12:23:00.000000 UTC,1,0.85,0.85,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,84879,ASSORTED COLOUR BIRD ORNAMENT,2010-12-01 12:23:00.000000 UTC,8,1.69,13.52,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22500,SET OF 2 TINS JARDIN DE PROVENCE,2010-12-01 12:23:00.000000 UTC,2,4.95,9.9,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22295,HEART FILIGREE DOVE LARGE,2010-12-01 12:23:00.000000 UTC,1,1.65,1.65,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,20866,BLUE ROSE FABRIC MIRROR,2010-12-01 12:23:00.000000 UTC,1,1.25,1.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2010-12-01 12:23:00.000000 UTC,1,0.42,0.42,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21738,COSY SLIPPER SHOES SMALL  RED,2010-12-01 12:23:00.000000 UTC,1,2.95,2.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21814,HEART T-LIGHT HOLDER,2010-12-01 12:23:00.000000 UTC,8,1.45,11.6,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2010-12-01 12:23:00.000000 UTC,1,2.1,2.1,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22810,SET OF 6 T-LIGHTS SNOWMEN,2010-12-01 12:23:00.000000 UTC,1,2.95,2.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,90200A,PURPLE SWEETHEART BRACELET,2010-12-01 12:23:00.000000 UTC,1,4.25,4.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2010-12-01 12:23:00.000000 UTC,1,2.95,2.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22866,HAND WARMER SCOTTY DOG DESIGN,2010-12-01 12:23:00.000000 UTC,3,2.1,6.3,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22663,JUMBO BAG DOLLY GIRL DESIGN,2010-12-01 12:23:00.000000 UTC,1,1.95,1.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21260,FIRST AID TIN,2010-12-01 12:23:00.000000 UTC,1,3.25,3.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21815,STAR  T-LIGHT HOLDER,2010-12-01 12:23:00.000000 UTC,4,1.45,5.8,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21122,SET/10 PINK POLKADOT PARTY CANDLES,2010-12-01 12:23:00.000000 UTC,1,1.25,1.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2010-12-01 12:23:00.000000 UTC,1,1.25,1.25,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22742,MAKE YOUR OWN PLAYTIME CARD KIT,2010-12-01 12:23:00.000000 UTC,1,2.95,2.95,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536464,22558,CLOTHES PEGS RETROSPOT PACK 24,2010-12-01 12:23:00.000000 UTC,2,1.49,2.98,17968,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536466,22961,JAM MAKING SET PRINTED,2010-12-01 12:23:00.000000 UTC,12,1.45,17.4,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536466,22960,JAM MAKING SET WITH JARS,2010-12-01 12:23:00.000000 UTC,6,4.25,25.5,14849,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,84029E,RED WOOLLY HOTTIE WHITE HEART.,2010-12-01 12:27:00.000000 UTC,24,3.39,81.36,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,22633,HAND WARMER UNION JACK,2010-12-01 12:27:00.000000 UTC,12,2.1,25.2,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2010-12-01 12:27:00.000000 UTC,10,1.95,19.5,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,22632,HAND WARMER RED RETROSPOT,2010-12-01 12:27:00.000000 UTC,12,2.1,25.2,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,22571,ROCKING HORSE RED CHRISTMAS,2010-12-01 12:27:00.000000 UTC,96,0.72,69.12,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,20979,36 PENCILS TUBE RED RETROSPOT,2010-12-01 12:27:00.000000 UTC,16,1.25,20.0,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,22041,"RECORD FRAME 7"" SINGLE SIZE",2010-12-01 12:27:00.000000 UTC,48,2.1,100.8,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,21314,SMALL GLASS HEART TRINKET POT,2010-12-01 12:27:00.000000 UTC,48,1.85,88.8,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,21137,BLACK RECORD COVER FRAME,2010-12-01 12:27:00.000000 UTC,480,3.39,1627.2,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,22423,REGENCY CAKESTAND 3 TIER,2010-12-01 12:27:00.000000 UTC,16,10.95,175.2,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,22595,CHRISTMAS GINGHAM HEART,2010-12-01 12:27:00.000000 UTC,144,0.72,103.68,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,20977,36 PENCILS TUBE WOODLAND,2010-12-01 12:27:00.000000 UTC,16,1.25,20.0,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,22619,SET OF 6 SOLDIER SKITTLES,2010-12-01 12:27:00.000000 UTC,4,3.75,15.0,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536477,22593,CHRISTMAS GINGHAM STAR,2010-12-01 12:27:00.000000 UTC,144,0.72,103.68,16210,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22940,FELTCRAFT CHRISTMAS FAIRY,2010-12-01 12:31:00.000000 UTC,1,4.25,4.25,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,84558A,3D DOG PICTURE PLAYING CARDS,2010-12-01 12:31:00.000000 UTC,1,2.95,2.95,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22376,AIRLINE BAG VINTAGE JET SET WHITE,2010-12-01 12:31:00.000000 UTC,1,4.25,4.25,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,70007,HI TEC ALPINE HAND WARMER,2010-12-01 12:31:00.000000 UTC,1,1.65,1.65,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2010-12-01 12:31:00.000000 UTC,2,2.1,4.2,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22960,JAM MAKING SET WITH JARS,2010-12-01 12:31:00.000000 UTC,8,4.25,34.0,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22713,CARD I LOVE LONDON,2010-12-01 12:31:00.000000 UTC,12,0.42,5.04,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2010-12-01 12:31:00.000000 UTC,1,2.95,2.95,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22961,JAM MAKING SET PRINTED,2010-12-01 12:31:00.000000 UTC,1,1.45,1.45,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22150,3 STRIPEY MICE FELTCRAFT,2010-12-01 12:31:00.000000 UTC,1,1.95,1.95,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,21577,SAVE THE PLANET COTTON TOTE BAG,2010-12-01 12:31:00.000000 UTC,1,2.25,2.25,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2010-12-01 12:31:00.000000 UTC,3,2.55,7.65,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,21592,RETROSPOT CIGAR BOX MATCHES,2010-12-01 12:31:00.000000 UTC,1,1.25,1.25,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22738,RIBBON REEL SNOWY VILLAGE,2010-12-01 12:31:00.000000 UTC,5,1.65,8.25,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22468,BABUSHKA LIGHTS STRING OF 10,2010-12-01 12:31:00.000000 UTC,1,6.75,6.75,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22149,FELTCRAFT 6 FLOWER FRIENDS,2010-12-01 12:31:00.000000 UTC,2,2.1,4.2,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2010-12-01 12:31:00.000000 UTC,1,0.85,0.85,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22651,GENTLEMAN SHIRT REPAIR KIT,2010-12-01 12:31:00.000000 UTC,2,0.85,1.7,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,21621,VINTAGE UNION JACK BUNTING,2010-12-01 12:31:00.000000 UTC,1,8.5,8.5,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,2010-12-01 12:31:00.000000 UTC,2,1.25,2.5,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,21367,MIRRORED WALL ART GENTS,2010-12-01 12:31:00.000000 UTC,1,2.55,2.55,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22087,PAPER BUNTING WHITE LACE,2010-12-01 12:31:00.000000 UTC,1,2.95,2.95,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22082,RIBBON REEL STRIPES DESIGN,2010-12-01 12:31:00.000000 UTC,5,1.65,8.25,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,70007,HI TEC ALPINE HAND WARMER,2010-12-01 12:31:00.000000 UTC,3,1.65,4.95,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,21895,POTTING SHED SOW 'N' GROW SET,2010-12-01 12:31:00.000000 UTC,1,4.25,4.25,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,21034,REX CASH+CARRY JUMBO SHOPPER,2010-12-01 12:31:00.000000 UTC,1,0.95,0.95,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
